code_insee,nom_standard,dep_code,population,superficie_km2,densite,latitude_mairie,longitude_mairie
60094,Boursonne,60,310,3,90.0,49.203,3.048
60095,Boury-en-Vexin,60,343,11,31.0,49.241,1.737
60097,Boutencourt,60,212,8,28.0,49.32,1.859
60098,Bouvresse,60,164,3,58.0,49.654,1.753
60099,Braisnes-sur-Aronde,60,175,3,67.0,49.478,2.775
60100,Brasseuse,60,113,8,14.0,49.259,2.679
60101,Brégy,60,649,13,49.0,49.083,2.866
60102,Brenouille,60,2065,4,486.0,49.305,2.542
60103,Bresles,60,3993,21,188.0,49.409,2.252
60104,Breteuil,60,4156,17,241.0,49.634,2.296
60105,Brétigny,60,431,5,82.0,49.568,3.112
60106,Breuil-le-Sec,60,2586,9,289.0,49.376,2.451
60107,Breuil-le-Vert,60,3139,7,430.0,49.361,2.438
60108,Briot,60,293,6,45.0,49.65,1.924
60109,Brombos,60,251,7,36.0,49.646,1.888
60110,Broquiers,60,245,3,84.0,49.66,1.829
60111,Broyes,60,148,5,31.0,49.628,2.457
60112,Brunvillers-la-Motte,60,354,6,55.0,49.549,2.45
60113,Bucamps,60,205,6,35.0,49.523,2.324
60114,Buicourt,60,148,3,42.0,49.541,1.821
60115,Bulles,60,873,17,52.0,49.458,2.326
60116,Bury,60,2913,17,172.0,49.314,2.343
60117,Bussy,60,304,4,79.0,49.625,2.981
60118,Caisnes,60,507,6,82.0,49.52,3.068
60119,Cambronne-lès-Ribécourt,60,1898,7,273.0,49.507,2.897
60120,Cambronne-lès-Clermont,60,1211,9,130.0,49.33,2.399
60121,Campagne,60,159,5,35.0,49.646,2.961
60122,Campeaux,60,487,11,43.0,49.62,1.756
60123,Campremy,60,484,10,47.0,49.572,2.311
60124,Candor,60,317,9,35.0,49.628,2.896
60125,Canly,60,746,8,92.0,49.388,2.708
60126,Cannectancourt,60,515,8,68.0,49.557,2.905
60127,Canny-sur-Matz,60,405,7,59.0,49.603,2.801
60128,Canny-sur-Thérain,60,223,6,37.0,49.601,1.717
60129,Carlepont,60,1438,20,73.0,49.514,3.028
60130,Catenoy,60,1054,13,84.0,49.368,2.51
60131,Catheux,60,103,12,9.0,49.652,2.121
60132,Catigny,60,183,7,27.0,49.639,2.941
60133,Catillon-Fumechon,60,539,13,41.0,49.517,2.37
60134,Cauffry,60,2654,5,563.0,49.322,2.444
60135,Cauvigny,60,1630,17,94.0,49.301,2.248
60136,Cempuis,60,490,9,52.0,49.658,1.987
60137,Cernoy,60,291,5,58.0,49.44,2.539
60138,Chamant,60,1031,12,85.0,49.219,2.612
60139,Chambly,60,9980,13,771.0,49.166,2.244
60140,Chambors,60,306,7,46.0,49.26,1.815
60141,Chantilly,60,10652,16,661.0,49.192,2.466
60142,La Chapelle-en-Serval,60,3120,11,289.0,49.13,2.535
60143,Chaumont-en-Vexin,60,3346,19,180.0,49.262,1.882
60144,Chavençon,60,167,6,29.0,49.187,1.994
60145,Chelles,60,473,9,52.0,49.353,3.034
60146,Chepoix,60,473,9,52.0,49.606,2.384
60147,Chevincourt,60,779,8,95.0,49.503,2.845
60148,Chèvreville,60,409,10,40.0,49.11,2.851
60149,Chevrières,60,2005,13,158.0,49.347,2.681
60150,Chiry-Ourscamp,60,1143,13,85.0,49.545,2.946
60151,Choisy-au-Bac,60,3322,16,209.0,49.436,2.879
60152,Choisy-la-Victoire,60,243,10,24.0,49.378,2.586
60153,Choqueuse-les-Bénards,60,102,4,24.0,49.652,2.081
60154,Cinqueux,60,1617,7,241.0,49.319,2.526
60155,Cires-lès-Mello,60,3989,17,237.0,49.275,2.358
60156,Clairoix,60,2232,5,474.0,49.441,2.846
60157,Clermont,60,10475,6,1791.0,49.38,2.415
60158,Coivrel,60,242,6,39.0,49.555,2.554
60159,Compiègne,60,40394,53,760.0,49.418,2.826
60160,Conchy-les-Pots,60,742,10,76.0,49.604,2.728
60161,Conteville,60,71,4,20.0,49.65,2.048
60162,Corbeil-Cerf,60,306,4,78.0,49.281,2.104
60163,Cormeilles,60,400,7,56.0,49.641,2.193
60164,Le Coudray-Saint-Germer,60,844,14,62.0,49.412,1.838
60165,Le Coudray-sur-Thelle,60,532,4,141.0,49.307,2.122
60166,Coudun,60,1059,11,100.0,49.461,2.813
60167,Couloisy,60,592,4,154.0,49.4,3.027
60168,Courcelles-Epayelles,60,214,6,33.0,49.568,2.626
60169,Courcelles-lès-Gisors,60,810,7,117.0,49.261,1.743
60170,Courteuil,60,573,5,107.0,49.199,2.534
60171,Courtieux,60,177,3,66.0,49.385,3.09
60172,Coye-la-Forêt,60,3950,7,559.0,49.144,2.468
60173,Cramoisy,60,807,6,127.0,49.255,2.402
60174,Crapeaumesnil,60,216,5,44.0,49.642,2.797
60175,Creil,60,36106,11,3270.0,49.261,2.473
60176,Crépy-en-Valois,60,14217,16,864.0,49.236,2.89
60177,Cressonsacq,60,440,6,68.0,49.458,2.566
60178,Crèvecœur-le-Grand,60,3462,12,281.0,49.608,2.077
60179,Crèvecœur-le-Petit,60,156,3,47.0,49.578,2.504
60180,Crillon,60,493,9,57.0,49.52,1.929
60181,Crisolles,60,914,11,86.0,49.622,3.014
60182,Le Crocq,60,178,3,58.0,49.626,2.18
60183,Croissy-sur-Celle,60,241,11,22.0,49.698,2.171
60184,Croutoy,60,205,3,63.0,49.386,3.043
60185,Crouy-en-Thelle,60,1108,6,189.0,49.214,2.321
60186,Cuignières,60,259,6,41.0,49.452,2.469
60187,Cuigy-en-Bray,60,969,10,99.0,49.427,1.826
60188,Cuise-la-Motte,60,2161,10,212.0,49.387,3.007
60189,Cuts,60,961,11,89.0,49.532,3.101
60190,Cuvergnon,60,304,7,42.0,49.173,2.987
60191,Cuvilly,60,622,9,72.0,49.554,2.695
60192,Cuy,60,219,4,51.0,49.586,2.906
60193,Daméraucourt,60,202,9,24.0,49.708,1.925
60194,Dargies,60,244,15,17.0,49.702,1.989
60195,Delincourt,60,520,8,65.0,49.247,1.83
60196,La Drenne,60,1058,4,285.0,49.297,2.106
60197,Dieudonné,60,945,10,91.0,49.23,2.248
60198,Dives,60,384,8,46.0,49.589,2.886
60199,Doméliers,60,254,6,42.0,49.633,2.165
60200,Domfront,60,318,3,116.0,49.603,2.556
60201,Dompierre,60,237,3,87.0,49.595,2.534
60203,Duvy,60,424,9,50.0,49.237,2.857
60204,Écuvilly,60,301,6,52.0,49.648,2.922
60205,Élencourt,60,49,1,37.0,49.696,1.895
60206,Élincourt-Sainte-Marguerite,60,898,11,82.0,49.525,2.816
60207,Éméville,60,285,2,152.0,49.283,3.029
60208,Énencourt-Léage,60,119,5,26.0,49.304,1.846
60209,La Corne-en-Vexin,60,544,6,91.0,49.298,1.924
60210,Épineuse,60,275,7,38.0,49.398,2.554
60211,Éragny-sur-Epte,60,596,9,70.0,49.314,1.775
60212,Ercuis,60,1616,4,367.0,49.234,2.305
60213,Ermenonville,60,947,17,56.0,49.126,2.696
60214,Ernemont-Boutavent,60,189,9,21.0,49.592,1.801
60215,Erquery,60,595,6,99.0,49.408,2.456
60216,Erquinvillers,60,185,4,49.0,49.458,2.476
60217,Escames,60,217,12,18.0,49.554,1.799
60218,Esches,60,1643,8,211.0,49.217,2.168
60219,Escles-Saint-Pierre,60,173,3,52.0,49.741,1.804
60220,Espaubourg,60,503,6,83.0,49.421,1.866
60221,Esquennoy,60,727,10,74.0,49.658,2.268
60222,Essuiles,60,535,14,39.0,49.475,2.274
60223,Estrées-Saint-Denis,60,3693,8,453.0,49.427,2.64
60224,Étavigny,60,168,7,23.0,49.119,2.98
60225,Étouy,60,826,10,86.0,49.421,2.362
60226,Ève,60,419,10,40.0,49.09,2.703
60227,Évricourt,60,224,3,73.0,49.568,2.907
60228,Fay-les-Étangs,60,468,9,54.0,49.244,1.936
60229,Le Fayel,60,232,3,87.0,49.37,2.701
60230,Le Fay-Saint-Quentin,60,524,7,72.0,49.452,2.252
60231,Feigneux,60,436,12,38.0,49.26,2.931
60232,Ferrières,60,457,5,94.0,49.589,2.518
60233,Feuquières,60,1355,12,111.0,49.648,1.844
60234,Fitz-James,60,2578,10,262.0,49.389,2.433
60235,Flavacourt,60,670,19,36.0,49.335,1.82
60236,Flavy-le-Meldeux,60,222,3,70.0,49.685,3.044
60237,Fléchy,60,87,5,18.0,49.659,2.232
60238,Fleurines,60,1827,12,152.0,49.259,2.584
60239,Fleury,60,581,6,92.0,49.242,1.968
60240,Fontaine-Bonneleau,60,234,16,14.0,49.662,2.148
60241,Fontaine-Chaalis,60,328,34,10.0,49.172,2.684
60242,Fontaine-Lavaganne,60,504,7,75.0,49.596,1.952
60243,Fontaine-Saint-Lucien,60,175,7,24.0,49.499,2.148
60244,Fontenay-Torcy,60,147,6,25.0,49.568,1.769
60245,Formerie,60,2105,8,251.0,49.65,1.73
60247,Fouilleuse,60,145,3,49.0,49.429,2.536
60248,Fouilloy,60,218,5,47.0,49.734,1.826
60249,Foulangues,60,195,5,38.0,49.276,2.317
60250,Fouquenies,60,413,6,65.0,49.466,2.041
60251,Fouquerolles,60,288,10,28.0,49.456,2.214
60252,Fournival,60,524,11,47.0,49.467,2.382
60253,Francastel,60,498,13,39.0,49.59,2.148
60254,Francières,60,547,9,64.0,49.448,2.678
60255,Fréniches,60,329,6,56.0,49.67,3.004
60256,Montchevreuil,60,1328,11,117.0,49.281,2.004
60257,Fresne-Léguillon,60,440,7,59.0,49.254,1.982
60258,Fresnières,60,159,3,53.0,49.622,2.813
60259,Fresnoy-en-Thelle,60,877,6,140.0,49.201,2.268
60260,Fresnoy-la-Rivière,60,675,7,98.0,49.285,2.918
60261,Fresnoy-le-Luat,60,542,12,47.0,49.214,2.785
60262,Le Frestoy-Vaux,60,237,9,27.0,49.599,2.603
60263,Frétoy-le-Château,60,264,5,53.0,49.661,2.98
60264,Frocourt,60,516,6,80.0,49.381,2.086
60265,Froissy,60,972,7,147.0,49.568,2.222
60267,Le Gallet,60,164,3,47.0,49.626,2.109
60268,Gannes,60,346,9,40.0,49.568,2.424
60269,Gaudechart,60,346,6,60.0,49.616,1.963
60270,Genvry,60,332,5,64.0,49.612,2.991
60271,Gerberoy,60,82,5,18.0,49.535,1.851
60272,Gilocourt,60,634,7,92.0,49.292,2.88
60273,Giraumont,60,527,4,149.0,49.471,2.817
60274,Glaignes,60,371,5,68.0,49.271,2.852
60275,Glatigny,60,219,4,62.0,49.497,1.894
60276,Godenvillers,60,204,5,40.0,49.589,2.553
60277,Goincourt,60,1571,6,242.0,49.426,2.038
60278,Golancourt,60,406,4,98.0,49.707,3.07
60279,Gondreville,60,200,7,28.0,49.217,2.956
60280,Gourchelles,60,106,2,48.0,49.729,1.78
60281,Gournay-sur-Aronde,60,537,15,35.0,49.493,2.676
60282,Gouvieux,60,8924,23,383.0,49.188,2.416
60283,Gouy-les-Groseillers,60,16,3,5.0,49.694,2.216
60284,Grandfresnoy,60,1802,11,167.0,49.372,2.654
60285,Grandvillers-aux-Bois,60,302,7,46.0,49.458,2.605
60286,Grandvilliers,60,2786,7,420.0,49.665,1.94
60287,Grandrû,60,364,8,48.0,49.605,3.085
60288,Grémévillers,60,477,7,69.0,49.565,1.895
60289,Grez,60,266,6,45.0,49.64,1.978
60290,Guignecourt,60,386,5,84.0,49.483,2.13
60291,Guiscard,60,1776,21,86.0,49.657,3.052
60292,Gury,60,234,5,46.0,49.57,2.799
60293,Hadancourt-le-Haut-Clocher,60,377,9,43.0,49.186,1.855
60294,Hainvillers,60,85,3,28.0,49.593,2.685
60295,Halloy,60,441,4,115.0,49.655,1.936
60296,Hannaches,60,133,10,14.0,49.498,1.807
60297,Le Hamel,60,189,8,24.0,49.644,2.02
60298,Hanvoile,60,651,6,111.0,49.512,1.879
60299,Hardivillers,60,539,10,55.0,49.617,2.223
60301,Haucourt,60,131,4,33.0,49.513,1.938
60302,Haudivillers,60,775,10,78.0,49.488,2.245
60303,Hautbos,60,194,4,45.0,49.628,1.87
60304,Haute-Épine,60,271,7,40.0,49.583,2.012
60305,Hautefontaine,60,343,6,62.0,49.366,3.062
60306,Hécourt,60,153,8,20.0,49.522,1.76
60307,Heilles,60,655,6,108.0,49.335,2.269
60308,Hémévillers,60,467,7,67.0,49.464,2.676
60309,Hénonville,60,902,7,131.0,49.208,2.052
60310,Herchies,60,601,4,136.0,49.488,2.008
60311,La Hérelle,60,238,5,47.0,49.591,2.414
60312,Héricourt-sur-Thérain,60,112,4,26.0,49.582,1.76
60313,Hermes,60,2498,12,210.0,49.356,2.246
60314,Hétomesnil,60,332,8,43.0,49.627,2.031
60315,Hodenc-en-Bray,60,488,10,50.0,49.468,1.899
60316,Hodenc-l'Évêque,60,233,3,68.0,49.337,2.15
60317,Hondainville,60,727,6,118.0,49.338,2.302
60318,Houdancourt,60,662,7,97.0,49.343,2.641
60319,La Houssoye,60,601,7,91.0,49.355,1.943
60320,Ivors,60,256,8,31.0,49.201,3.016
60321,Ivry-le-Temple,60,854,13,68.0,49.229,2.03
60322,Jaméricourt,60,316,4,74.0,49.304,1.879
60323,Janville,60,641,1,689.0,49.453,2.863
60324,Jaulzy,60,864,8,114.0,49.395,3.066
60325,Jaux,60,2264,9,263.0,49.388,2.776
60326,Jonquières,60,596,7,81.0,49.39,2.729
60327,Jouy-sous-Thelle,60,1058,13,82.0,49.318,1.972
60328,Juvignies,60,299,8,37.0,49.519,2.086
60329,Laberlière,60,202,4,58.0,49.578,2.762
60330,Laboissière-en-Thelle,60,1335,10,137.0,49.288,2.159
60331,Labosse,60,448,14,31.0,49.345,1.898
60332,Labruyère,60,712,2,289.0,49.35,2.508
60333,Lachapelle-aux-Pots,60,1576,10,159.0,49.447,1.901
60334,Lachapelle-Saint-Pierre,60,836,4,200.0,49.268,2.234
60335,Lachapelle-sous-Gerberoy,60,154,5,31.0,49.536,1.87
60336,Lachaussée-du-Bois-d'Écu,60,187,6,32.0,49.558,2.172
60337,Lachelle,60,793,9,86.0,49.444,2.733
60338,Lacroix-Saint-Ouen,60,4978,21,238.0,49.355,2.787
60339,Lafraye,60,354,6,64.0,49.495,2.212
60340,Lagny,60,525,11,49.0,49.613,2.914
60341,Lagny-le-Sec,60,2055,11,182.0,49.088,2.744
60342,Laigneville,60,4767,9,559.0,49.294,2.444
60343,Lalande-en-Son,60,602,6,100.0,49.392,1.78
60344,Lalandelle,60,508,11,45.0,49.4,1.875
60345,Lamécourt,60,190,3,55.0,49.43,2.468
60346,Lamorlaye,60,8993,15,593.0,49.155,2.441
60347,Lannoy-Cuillère,60,284,15,19.0,49.707,1.746
60348,Larbroye,60,516,2,237.0,49.574,2.964
60350,Lassigny,60,1403,17,83.0,49.587,2.842
60351,Lataule,60,118,7,16.0,49.54,2.679
60352,Lattainville,60,170,3,49.0,49.243,1.814
60353,Lavacquerie,60,185,8,22.0,49.681,2.092
60354,Laverrière,60,29,4,8.0,49.687,2.013
60355,Laversines,60,1151,14,83.0,49.427,2.193
60356,Lavilletertre,60,643,16,39.0,49.195,1.929
60357,Léglantiers,60,553,8,71.0,49.495,2.532
60358,Lévignen,60,1013,14,73.0,49.196,2.914
60359,Lhéraule,60,200,3,71.0,49.486,1.931
60360,Liancourt,60,6983,5,1461.0,49.329,2.468
60361,Liancourt-Saint-Pierre,60,582,13,46.0,49.235,1.909
60362,Libermont,60,176,11,15.0,49.693,2.973
60363,Lierville,60,221,8,28.0,49.19,1.882
60364,Lieuvillers,60,699,10,73.0,49.47,2.496
60365,Lihus,60,425,16,27.0,49.605,2.044
60366,Litz,60,365,10,36.0,49.417,2.329
60367,Loconville,60,330,6,60.0,49.256,1.918
60368,Longueil-Annel,60,2595,6,429.0,49.469,2.864
60369,Longueil-Sainte-Marie,60,2010,17,118.0,49.357,2.718
60370,Lormaison,60,1317,5,263.0,49.257,2.107
60371,Loueuse,60,151,7,20.0,49.597,1.825
60372,Luchy,60,659,11,61.0,49.556,2.119
60373,Machemont,60,804,6,127.0,49.497,2.873
60374,Maignelay-Montigny,60,2555,19,135.0,49.55,2.514
60375,Maimbeville,60,389,6,66.0,49.415,2.52
60376,Maisoncelle-Saint-Pierre,60,178,4,42.0,49.51,2.128
60377,Maisoncelle-Tuilerie,60,282,8,36.0,49.587,2.22
60378,Marest-sur-Matz,60,380,3,117.0,49.508,2.825
60379,Mareuil-la-Motte,60,608,9,67.0,49.545,2.791
60380,Mareuil-sur-Ourcq,60,1599,10,156.0,49.136,3.077
60381,Margny-aux-Cerises,60,254,5,55.0,49.675,2.87
60382,Margny-lès-Compiègne,60,8716,7,1295.0,49.424,2.819
60383,Margny-sur-Matz,60,536,7,73.0,49.521,2.778
60385,Marolles,60,650,13,49.0,49.171,3.104
60386,Marquéglise,60,478,7,71.0,49.517,2.764
60387,Marseille-en-Beauvaisis,60,1443,8,177.0,49.576,1.955
60388,Martincourt,60,135,5,26.0,49.523,1.898
60389,Maucourt,60,242,3,77.0,49.636,3.073
60390,Maulers,60,332,8,44.0,49.547,2.168
60391,Maysel,60,216,4,57.0,49.26,2.374
60392,Mélicocq,60,790,7,121.0,49.494,2.858
60393,Mello,60,601,3,179.0,49.272,2.365
60394,Ménévillers,60,104,5,21.0,49.52,2.606
60395,Méru,60,14320,23,619.0,49.236,2.135
60396,Méry-la-Bataille,60,620,11,55.0,49.546,2.629
60397,Le Mesnil-Conteville,60,71,3,20.0,49.669,2.059
60398,Le Mesnil-en-Thelle,60,2329,6,388.0,49.179,2.287
60399,Le Mesnil-Saint-Firmin,60,251,4,61.0,49.628,2.41
60400,Le Mesnil-sur-Bulles,60,267,6,43.0,49.485,2.346
60401,Le Mesnil-Théribus,60,786,7,120.0,49.301,1.988
60402,Le Meux,60,2320,8,299.0,49.367,2.744
60403,Milly-sur-Thérain,60,1840,19,96.0,49.501,1.997
60404,Mogneville,60,1490,4,382.0,49.318,2.472
60405,Moliens,60,1135,9,120.0,49.666,1.809
60406,Monceaux,60,909,7,138.0,49.32,2.552
60407,Monceaux-l'Abbaye,60,216,5,47.0,49.651,1.79
60408,Monchy-Humières,60,780,8,97.0,49.47,2.747
60409,Monchy-Saint-Éloi,60,2160,4,555.0,49.292,2.461
60410,Mondescourt,60,248,3,78.0,49.598,3.113
60411,Monneville,60,771,9,84.0,49.206,1.975
60412,Montagny-en-Vexin,60,680,4,167.0,49.195,1.801
60413,Montagny-Sainte-Félicité,60,423,6,75.0,49.13,2.738
60414,Montataire,60,13701,11,1293.0,49.256,2.434
60415,Montépilloy,60,144,6,24.0,49.209,2.698
60416,Montgérain,60,168,5,34.0,49.538,2.575
60418,Montiers,60,402,8,51.0,49.501,2.578
60420,Montjavoult,60,510,17,31.0,49.215,1.782
60421,Mont-l'Évêque,60,395,14,28.0,49.195,2.63
60422,Montlognon,60,204,5,39.0,49.165,2.694
60423,Montmacq,60,1158,7,160.0,49.482,2.9
60424,Montmartin,60,281,3,84.0,49.466,2.691
60425,Montreuil-sur-Brêche,60,489,11,46.0,49.508,2.272
60426,Montreuil-sur-Thérain,60,248,2,163.0,49.381,2.192
60427,Monts,60,184,4,49.0,49.218,2.014
60428,Le Mont-Saint-Adrien,60,652,8,84.0,49.445,2.004
60429,Morangles,60,403,6,68.0,49.197,2.295
60430,Morienval,60,1076,26,42.0,49.298,2.92
60431,Morlincourt,60,526,3,158.0,49.57,3.033
60432,Mortefontaine,60,884,15,57.0,49.112,2.6
60433,Mortefontaine-en-Thelle,60,991,6,165.0,49.263,2.189
60434,Mortemer,60,220,7,33.0,49.57,2.68
60435,Morvillers,60,498,5,97.0,49.579,1.873
60436,Mory-Montcrux,60,76,5,16.0,49.59,2.394
60437,Mouchy-le-Châtel,60,79,3,24.0,49.326,2.25
60438,Moulin-sous-Touvent,60,191,18,11.0,49.456,3.072
60439,Mouy,60,5305,10,518.0,49.319,2.321
60440,Moyenneville,60,590,7,82.0,49.492,2.637
60441,Moyvillers,60,686,9,75.0,49.414,2.651
60442,Muidorge,60,139,5,26.0,49.531,2.14
60443,Muirancourt,60,586,6,103.0,49.644,3.01
60444,Mureaumont,60,146,5,30.0,49.629,1.777
60445,Nampcel,60,304,17,18.0,49.486,3.099
60446,Nanteuil-le-Haudouin,60,4185,21,198.0,49.142,2.809
60447,Néry,60,643,16,39.0,49.282,2.779
60448,Neufchelles,60,389,6,60.0,49.115,3.062
60449,Neufvy-sur-Aronde,60,279,8,37.0,49.497,2.662
60450,Neuilly-en-Thelle,60,4077,16,257.0,49.224,2.286
60451,Neuilly-sous-Clermont,60,1612,8,207.0,49.345,2.409
60452,Neuville-Bosc,60,478,9,54.0,49.2,2.011
60454,La Neuville-en-Hez,60,946,29,33.0,49.404,2.326
60456,La Neuville-Roy,60,910,13,71.0,49.482,2.578
60457,La Neuville-Saint-Pierre,60,163,4,39.0,49.529,2.203
60458,La Neuville-sur-Oudeuil,60,307,4,84.0,49.574,2.008
60459,La Neuville-sur-Ressons,60,205,3,75.0,49.552,2.757
60460,La Neuville-Vault,60,202,5,45.0,49.486,1.951
60461,Nivillers,60,205,8,27.0,49.457,2.166
60462,Noailles,60,2837,10,282.0,49.329,2.2
60463,Nogent-sur-Oise,60,21382,7,2893.0,49.275,2.467
60464,Nointel,60,1138,9,121.0,49.374,2.486
60465,Noirémont,60,180,6,28.0,49.55,2.211
60466,Noroy,60,261,5,48.0,49.448,2.502
60468,Nourard-le-Franc,60,300,11,26.0,49.499,2.373
60469,Novillers,60,355,5,73.0,49.271,2.214
60470,Noyers-Saint-Martin,60,898,13,68.0,49.552,2.264
60471,Noyon,60,12987,18,719.0,49.58,3.0
60472,Offoy,60,115,4,27.0,49.697,2.039
60473,Ognes,60,311,7,45.0,49.1,2.828
60474,Ognolles,60,286,7,44.0,49.693,2.911
60476,Omécourt,60,202,9,23.0,49.61,1.847
60477,Ons-en-Bray,60,1378,14,99.0,49.416,1.922
60478,Ormoy-le-Davien,60,367,4,94.0,49.194,2.959
60479,Ormoy-Villers,60,744,10,71.0,49.197,2.844
60480,Oroër,60,545,9,60.0,49.491,2.176
60481,Orrouy,60,602,16,37.0,49.291,2.855
60482,Orry-la-Ville,60,3455,12,288.0,49.132,2.512
60483,Orvillers-Sorel,60,521,9,61.0,49.578,2.706
60484,Oudeuil,60,293,6,48.0,49.547,2.029
60485,Oursel-Maison,60,240,7,34.0,49.593,2.163
60486,Paillart,60,570,14,40.0,49.666,2.324
60487,Parnes,60,322,13,25.0,49.203,1.739
60488,Passel,60,270,4,74.0,49.554,2.96
60489,Péroy-les-Gombries,60,1203,11,108.0,49.162,2.845
60490,Pierrefitte-en-Beauvaisis,60,366,6,64.0,49.475,1.982
60491,Pierrefonds,60,1882,22,84.0,49.347,2.978
60492,Pimprez,60,852,10,89.0,49.514,2.95
60493,Pisseleu,60,515,3,181.0,49.539,2.06
60494,Plailly,60,1821,16,112.0,49.103,2.584
60495,Plainval,60,412,9,45.0,49.528,2.442
60496,Plainville,60,166,4,38.0,49.615,2.452
60497,Le Plessier-sur-Bulles,60,212,4,55.0,49.496,2.318
60498,Le Plessier-sur-Saint-Just,60,533,8,69.0,49.51,2.452
60499,Plessis-de-Roye,60,234,6,37.0,49.578,2.833
60500,Le Plessis-Belleville,60,3792,7,549.0,49.094,2.757
60501,Le Plessis-Brion,60,1316,7,176.0,49.467,2.891
60502,Le Plessis-Patte-d'Oie,60,101,3,37.0,49.674,3.068
60503,Le Ployron,60,112,4,26.0,49.585,2.586
60504,Ponchon,60,1139,10,116.0,49.349,2.195
60505,Pontarmé,60,889,13,68.0,49.155,2.55
60506,Pont-l'Évêque,60,675,1,592.0,49.564,2.988
60507,Pontoise-lès-Noyon,60,450,7,68.0,49.554,3.048
60508,Pontpoint,60,3251,19,170.0,49.3,2.642
60509,Pont-Sainte-Maxence,60,12291,15,832.0,49.301,2.605
60510,Porcheux,60,673,5,141.0,49.332,1.924
60511,Porquéricourt,60,410,4,108.0,49.593,2.962
60512,Pouilly,60,158,4,41.0,49.272,2.032
60513,Précy-sur-Oise,60,3259,10,331.0,49.206,2.371
60514,Prévillers,60,246,5,47.0,49.609,1.996
60515,Pronleroy,60,371,9,41.0,49.471,2.549
60516,Puiseux-en-Bray,60,402,8,50.0,49.415,1.783
60517,Puiseux-le-Hauberger,60,841,5,155.0,49.216,2.237
60518,Puits-la-Vallée,60,204,4,47.0,49.582,2.192
60519,Quesmy,60,173,5,35.0,49.634,3.059
60520,Le Quesnel-Aubry,60,223,5,46.0,49.507,2.311
60521,Quincampoix-Fleuzy,60,403,9,44.0,49.746,1.77
60522,Quinquempoix,60,315,6,53.0,49.553,2.428
60523,Rainvillers,60,899,7,135.0,49.408,2.007
60524,Rantigny,60,2539,4,607.0,49.33,2.44
60525,Raray,60,122,7,18.0,49.26,2.713
60526,Ravenel,60,1054,11,92.0,49.515,2.504
60527,Réez-Fosse-Martin,60,145,7,20.0,49.112,2.918
60528,Reilly,60,120,8,15.0,49.243,1.847
60529,Rémécourt,60,75,3,27.0,49.428,2.495
60530,Rémérangles,60,213,9,24.0,49.447,2.285
60531,Remy,60,1973,20,96.0,49.442,2.708
60533,Ressons-sur-Matz,60,1733,9,184.0,49.539,2.744
60534,Rethondes,60,643,10,67.0,49.416,2.94
60535,Reuil-sur-Brêche,60,329,13,26.0,49.519,2.222
60536,Rhuis,60,130,3,48.0,49.308,2.695
60537,Ribécourt-Dreslincourt,60,3746,13,289.0,49.51,2.923
60538,Ricquebourg,60,295,5,59.0,49.556,2.757
60539,Rieux,60,1548,2,659.0,49.298,2.518
60540,Rivecourt,60,625,4,157.0,49.348,2.735
60541,Roberval,60,352,5,72.0,49.295,2.69
60542,Rochy-Condé,60,1003,6,156.0,49.401,2.181
60543,Rocquemont,60,117,6,18.0,49.259,2.818
60544,Rocquencourt,60,191,10,20.0,49.649,2.416
60545,Romescamps,60,526,10,50.0,49.712,1.805
60546,Rosières,60,141,9,15.0,49.189,2.781
60547,Rosoy,60,622,5,128.0,49.341,2.498
60548,Rosoy-en-Multien,60,605,9,71.0,49.096,2.996
60549,Rotangy,60,227,10,23.0,49.582,2.082
60550,Rothois,60,227,3,72.0,49.598,1.995
60551,Rousseloy,60,289,4,74.0,49.3,2.394
60552,Rouville,60,246,7,35.0,49.208,2.873
60553,Rouvillers,60,272,12,22.0,49.452,2.608
60554,Rouvres-en-Multien,60,473,8,58.0,49.11,3.026
60555,Rouvroy-les-Merles,60,64,4,16.0,49.648,2.359
60556,Royaucourt,60,206,9,22.0,49.61,2.528
60557,Roy-Boissy,60,322,11,29.0,49.583,1.923
60558,Roye-sur-Matz,60,455,11,41.0,49.593,2.774
60559,La Rue-Saint-Pierre,60,846,8,103.0,49.409,2.292
60560,Rully,60,737,16,47.0,49.236,2.727
60561,Russy-Bémont,60,226,10,23.0,49.243,2.965
60562,Sacy-le-Grand,60,1583,18,89.0,49.355,2.542
60563,Sacy-le-Petit,60,629,7,85.0,49.36,2.629
60564,Sains-Morainvillers,60,285,12,23.0,49.573,2.469
60565,Saint-André-Farivillers,60,516,12,45.0,49.587,2.292
60566,Saint-Arnoult,60,200,8,25.0,49.632,1.821
60567,Saint-Aubin-en-Bray,60,1178,6,182.0,49.421,1.878
60568,Saint-Aubin-sous-Erquery,60,339,6,52.0,49.407,2.484
60569,Saint-Crépin-aux-Bois,60,174,16,11.0,49.434,2.979
60570,Saint-Crépin-Ibouvillers,60,1586,14,110.0,49.263,2.071
60571,Saint-Deniscourt,60,81,5,17.0,49.607,1.873
60572,Saint-Étienne-Roilaye,60,284,8,36.0,49.368,3.019
60573,Sainte-Eusoye,60,338,8,40.0,49.578,2.245
60574,Saint-Félix,60,613,5,123.0,49.35,2.282
60575,Sainte-Geneviève,60,3450,8,430.0,49.289,2.198
60576,Saint-Germain-la-Poterie,60,469,6,79.0,49.446,1.983
60577,Saint-Germer-de-Fly,60,1690,20,84.0,49.443,1.78
